file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,"সফরের সময়সূচি অনুযায়ী, সিঙ্গাপুর এয়ারলাইন্সের একটি নিয়মিত ফ্লাইট রাষ্ট্রপতি ও তার সফরসঙ্গীদের নিয়ে হজরত শাহজালাল আন্তর্জাতিক বিমানবন্দর থেকে উড্ডয়ন করবে।","According to the tour schedule, a regular flight of Singapore Airlines carrying the President and his entourage will depart from Hazrat Shahjalal International Airport.","According to the schedule of the visit, a regular flight of Singapore Airlines carrying the President and his entourage members will take off from Hazrat Shahjalal International Airport.",0.9077659249305725
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,"শহীদুল হক বলেন, বৈঠকে প্রধানমন্ত্রী উন্নয়নের কাঙ্ক্ষিত লক্ষ্য অর্জনে এই অঞ্চলে শান্তি ও স্থিতিশীলতার ওপর গুরুত্ব আরোপ করেন।","Shahidul Haque said, at the meeting, the Prime Minister emphasized the importance of peace and stability in this region to achieve the desired development goals.","Shahidul Haque said, in the meeting Prime Minister gave emphasis on peace and stability in the region to achieve the cherished goals of development.",0.9243105053901672
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,নাশকতার মামলায় বিএনপির স্থায়ী কমিটির সদস্য ব্যারিস্টার মওদুদ আহমদ ও বিএনপির আইন বিষয়ক সম্পাদক অ্যাডভোকেট সানাউল্লাহ মিয়াকে আগাম জামিন দিয়েছেন হাইকোর্ট।,"In the case of sabotage, the permanent committee member of BNP, Barrister Moudud Ahmed, and the BNP's law secretary, Advocate Sanaullah Mia, have been granted anticipatory bail by the High Court.",The High Court has granted anticipatory bail to BNP standing committee member Moudud Ahmed and BNP's law affairs secretary advocate Sanaullah Mia in sabotage case.,0.8517155051231384
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,তারা শেখ হাসিনার সুস্বাস্থ্য ও দীর্ঘায়ু কামনা করেন।,They wish for Sheikh Hasina's good health and long life.,They wished Sheikh Hasina good health and long life.,0.930140495300293
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,"অর্থমন্ত্রী বলেন, বিশ্বব্যাংক আমাদের কখনো সাড়ে ৬ ভাগের বেশি প্রবৃদ্ধি হবে বলত না।","The Finance Minister said, ""The World Bank never told us that our growth would exceed 6 percent.""","The finance minister said, the World Bank never said that we would have growth more than 6.5 percent.",0.9151647686958313
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,একই সঙ্গে সেখানে বসবাসরত বাংলাদেশিদের সতর্ক থাকতে বলা হয়েছে।,"At the same time, Bangladeshis living there have been warned to be cautious.","At the same time, Bangladeshis living there have been asked to remain alert.",0.9070187211036682
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,হাসপাতালের উপপরিচালক লক্ষ্মী নারায়ণ এটি নিশ্চিত করেছেন।,"The deputy director of the hospital, Lakshmi Narayan, has confirmed this.",Deputy Director of the hospital Dr Laxmi Narayan Majumder confirmed this.,0.8573564291000366
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,বিশ্ব পর্যটন সংস্থায় বাংলাদেশের স্থায়ী প্রতিনিধি এবং রাষ্ট্রদূত হাসান মাহমুদ খন্দকার বিমানবন্দরে প্রধানমন্ত্রীকে স্বাগত জানাবেন।,The permanent representative of Bangladesh to the World Tourism Organization and Ambassador Hassan Mahmud Khandaker will welcome the Prime Minister at the airport.,Ambassador and Permanent Representative of Bangladesh to the World Tourism Organization Hassan Mahmood Khandker will receive the prime minister at the airport.,0.9178999662399292
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,"কাউকে ক্যাসিনো ব্যবসা করতে দেয়া হবে না , স্বরাষ্ট্রমন্ত্রী","No one should be allowed to run a casino business, the Home Minister.","Nobody will be allowed to run casino business, Home Minister",0.94256192445755
translations_llama3-groq-70b-8192-tool-use-preview_bn-en.csv,llama3-groq-70b-8192-tool-use-preview,bn-en,bn,en,unspecified,প্রথম ও একমাত্র বাংলাদেশী মোবাইল ফোন উৎপাদনকারী প্রতিষ্ঠান হিসেবে ওয়ালটন এই অর্জন করেছে।,"As the first and only Bangladeshi mobile phone manufacturing company, Walton has achieved this feat.",Walton is the first and only Bangladeshi mobile phone manufacturing company to achieve the feat.,0.9426946043968201
