file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,Hnutí za občanská práva vydalo cestovní výstrahu pro Missouri,"The Civil Rights Movement issued a travel advisory for Missouri. 

Let me know if you have any other text you'd like me to translate!",Civil rights group issues travel warning for Missouri,0.5990030169487
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,Národní asociace pro zvýhodňování barevných lidí (NAACP) zveřejnila varování pro barevné lidi cestující do Missouri na základě diskriminačních zásad státu a rasistických útoků.,"The National Association for the Advancement of Colored People (NAACP) has issued a travel advisory for people of color traveling to Missouri due to the state's discriminatory policies and racist attacks. 

Let me know if you have any other text you'd like me to translate!",The National Association for the Advancement of Colored People has put out an alert for people of color traveling to Missouri because of the state's discriminatory policies and racist attacks.,0.7914747595787048
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"„Cestovní doporučení NAACP pro stát Missouri, s účinností od 28. srpna 2017, vyzývá afroamerické cestující, návštěvníky a obyvatele Missouri, aby při cestování napříč státem dbali zvýšené pozornosti v důsledku série sporných rasově motivovaných incidentů, ke kterým v současné době dochází v celém státu,“ stojí v prohlášení asociace.","""The NAACP's travel advisory for the state of Missouri, effective August 28, 2017, urges African American travelers, visitors, and residents of Missouri to exercise heightened vigilance when traveling throughout the state due to a series of troubling race-related incidents occurring statewide,"" the association's statement reads.","""The NAACP Travel Advisory for the state of Missouri, effective through August 28th, 2017, calls for African American travelers, visitors and Missourians to pay special attention and exercise extreme caution when traveling throughout the state given the series of questionable, race-based incidents occurring statewide recently, and noted therein,"" the group's statement reads.",0.8649097084999084
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"NAACP uvedlo, že k tomuto kroku přistoupilo na základě současných zákonů státu Missouri, které znesnadňují obhajobu rasisticky motivovaných činů před soudem, stejně jako v důsledku jednání orgánů činných v trestním řízení, které nepřiměřeně cílí na menšiny.","The NAACP stated that it took this step based on current Missouri state laws that make it difficult to defend racially motivated acts in court, as well as due to the actions of law enforcement agencies that disproportionately target minorities. 

Let me know if you have any other text you'd like me to translate!","A recent Missouri law making it harder for people to win discrimination lawsuits, as well as the state's law enforcement disproportionately targeting minorities prompted the group to issue the travel alert, the NAACP said.",0.772138774394989
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,„Dochází k porušování občanských práv.,"""There is a violation of civil rights."" 

Let me know if you have any other text you'd like me to translate!","""You have violations of civil rights that are happening to people.",0.5511521697044373
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"Lidé jsou zastavováni policisty jen kvůli barvě své pleti, jsou napadán nebo zabíjeni,“ uvedl pro Kansas City Star prezident NAACP pro Missouri Rod Chapel.","""People are stopped by police just because of the color of their skin, they are attacked or killed,"" said Rod Chapel, president of the NAACP for Missouri, to the Kansas City Star. 

Let me know if you have any other text you'd like me to translate!","They're being pulled over because of their skin color, they're being beaten up or killed,"" the president of the Missouri NAACP, Rod Chapel, told The Kansas City Star.",0.7619947195053101
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,„Hromadí se nám dosud největší množství stížností.“,"""We are currently receiving the largest number of complaints ever."" 

Let me know if you have any other Czech text you'd like me to translate!",We are hearing complaints at a rate we haven't heard before.,0.5500843524932861
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"Jedná se o první varování svého druhu, které organizace vydala pro stát USA.","This is the first warning of its kind that the organization has issued for the state of USA. 

Let me know if you have any other text you'd like me to translate!",It is the first such warning that the organization has issued for a state in the US.,0.7268233895301819
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"Mezi incidenty, které organizace citovala, byly rasově motivované nadávky směřované vůči studentům černé pleti na University of Missouri a smrt Toryho Sanderse, muže černé pleti z Tennessee.","Among the incidents cited by the organization were racially motivated insults directed at black students at the University of Missouri and the death of Tory Sanders, a black man from Tennessee. 

Let me know if you have any other text you'd like me to translate!","The group cited incidents such as racial slurs against black students at the University of Missouri and the death of Tory Sanders, 28, a black man from Tennessee.",0.7467695474624634
translations_gemma2-9b-it_cs-en.csv,gemma2-9b-it,cs-en,cs,en,unspecified,"Sanders zemřel za sporných okolností na začátku letošního roku poté,co mu při cestování napříč státem došel benzín a policie jej uvrhla do vazby bez obvinění ze spáchání zločinu.","Sanders died under disputed circumstances at the beginning of this year after running out of gas while traveling across the state and police jailed him without charging him with a crime. 

Let me know if you have any other text you'd like me to translate!","Sanders died under questionable circumstances earlier this year after he ran out of gas while traveling through the state, and was taken into custody by Missouri police without being accused of a crime.",0.7377974987030029
