file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,બેરિયર ભાંગી ગયા પછી સેન્ટ્રલ પાર્કમાં હજારો ગભરાટમાં,Thousands of people thronged Central Park after the Beerbhar area broke.,Thousands in Central Park panic after barrier collapse,0.5957466959953308
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,એક રાજકીય કાર્યક્રમમાં પોલીસ બેરીયરના ભંગાણને કારણે સેન્ટ્રલ પાર્કમાં નાસભાગ કરતાં હજારો લોકો સંભવિત બંદૂકની ગોળીઓના ભયથી મુશ્કેલીમાં મુકાયા.,"During a royal program, when police barricades were breached, thousands of people in Central Park faced great danger from possible gunfire.","The collapse of a police barrier sent thousands of people fleeing in a panic in Central Park, afraid of possible gunshots at a politically-charged show.",0.8482702374458313
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,ડેમોક્રેટિક ન્યૂયોર્ક સરકારની મોટી નામી હસ્તીઓ એન્ડ્ર્યુ કુમો અને જેનેટ જેક્સનના રિપબ્લિકન સેન જેફ ફ્લેક અને જ્હોન લેજેન્ડએ પ્રેક્ષકોને રાષ્ટ્રની મુશ્કેલીમાં રહેલા રાજકારણમાં સામેલ થવા વિનંતી કરી.,"In the Democratic New York State government, prominent figures such as Andrew Cuomo and Janet Jackson have called on Republican Senate Majority Leader Jeff Flake and John Levendusky to join them in addressing the state's challenges.",Big-name personalities from Democratic New York Gov. Andrew Cuomo and Republican Sen. Jeff Flake to Janet Jackson and John Legend urged spectators to get involved in the nation's troubled politics.,0.789182722568512
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,શનિવારે સાંજે બેરીયર પડ્યા પછી અધિકારીઓએ ટોળાના લોકોને ખાતરી આપી કે તેઓ સલામત છે.,The police have assured the people of the area that they are taking necessary steps to ensure the safety of the people.,Authorities quickly assured the crowd they were safe after the barrier fell Saturday evening.,0.8005940318107605
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,સામાજિક ન્યાયના સળગતા મુદ્દાઓએ તડકાની ખરા બપોરે શરૂ થયેલી ઘટના પર વર્ચસ્વ ઉભું કર્યું.,Social justice movements have led to a surge in public awareness of various social issues.,Burning social justice issues dominated the event that started on a sunny afternoon.,0.7515890002250671
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"લગભગ 60,000 લોકોથી ગ્લોબલ સિટીઝન ફેસ્ટિવલ માટે પાર્કની ગ્રેટ લૉન ભરચક બની ગઈ, જેમાં કાર્ડી બી, ધ વીકન્ડ અને અન્ય પોપ સ્ટારની પણ રાહ જોવાતી હતી.","In a grand celebration, Global Citizen Festival attracted a crowd of approximately 60,000 people at the park. The festival featured performances by renowned artists such as Cardi B, The Weekend, and other popular stars.","About 60,000 people filled the park's Great Lawn for the Global Citizen Festival, also awaiting Cardi B, The Weeknd and other pop stars.",0.8256812691688538
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,કેટલાક સ્પીકરોએ પ્રેક્ષકોને સુપ્રીમ કોર્ટના નોમિની બ્રેટ્ટ કેવેનોહ માટે આ સપ્તાહની સેનેટ સુનાવણીમાં પ્રતિક્રિયા આપવા માટે તેમના કોંગ્રેસ સભ્યોને બોલાવવા કહ્યું હતું.,Several speakers in the assembly demanded that the Congress party members be summoned to the Supreme Court for a hearing regarding the controversial appointment of Justice Brett Kavanaugh.,Some speakers asked the audience to call their Congress members to react to this week's Senate hearings for Supreme Court nominee Brett Kavanaugh.,0.8391252160072327
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,મહારાષ્ટ્ર: સામાજીક કાર્યકર્તા અન્ના હજારેએ બીજી ઓક્ટોબરથી ભૂખ હડતાળનું એલાન કર્યું છે.,Maharashtra: Social workers in the state have announced an indefinite strike from October 8th.,Maharashtra: The social activist Anna Hazare has announced hunger strike from 2nd October.,0.8613936305046082
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,અન્ના હજારેએ વડાપ્રધાન પર પ્રહાર કરતા કહ્યું કે ભાજપના નેતૃત્વવાળી સરકાર લોકપાલ આંદોલનના કારણે કેન્દ્રની સત્તામાં આવી છે.,"During an assembly, several thousand people protested outside the Prime Minister's office and claimed that the BJP government has lost its authority due to the Lokpal movement.",Anna Hazare has heavily criticized the Prime minister mentioning that BJP-led government has come to the power in the centre due to the Lokpal movement.,0.8103259205818176
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,પરંતુ ચાર વર્ષ વીતી ગયા પણ સરકાર કોઈ ના કોઈ કારણથી લોકપાલ અને લોકાયુક્તની નિયુક્તિને ટાળી રહી છે.,"Despite having passed four years, the government has failed to address the issues of public representatives and public representatives due to some unknown reason.",Four years have passed but the government is avoiding electing Lokpal and Lokayukt for some reason or other.,0.7399376630783081
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,તેમણે કહ્યું કે તે લોકપાલ નિયુક્તને લઈને બીજી ઓક્ટબરથી ભૂખ હડતાળ શરૂ કરશે અને તેઓ પોતાના આ નિર્ણય પર અડગ છે.,"They said that from October, they will start a hunger strike in front of the Lokpal office and they are firm on their decision.","He added that regarding the Lokpal election, he will go on hunger strike from 2nd October and he remains firm in his decision.",0.8896476626396179
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"અન્ના હજારેએ વડાપ્રધાન મોદીને ગુરુવારે પત્ર લખીને આરોપ લગાવ્યો છે કે, ચાર વર્ષમાં સરકારે બહાનાબાજી કરી અને લોકપાલની નિયુક્તિ કરી નથી.","In a letter written to Prime Minister Modi on the eve of Guru Purnima, a group of farmers have accused the government of neglecting agriculture for the past four years, and of failing to fulfill the promises made to farmers.",Anna Hazare wrote a letter to PM Modi on Thursday alleging that in four years the government has just given excuses and has not appointed the Lokpal.,0.783598780632019
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"અન્નાએ લખ્યું કે, લોકપાલ અને લોકાયુક્તની નિયુક્તિ માટે 16 ઓગસ્ટ 2011ના રોજ દેશ આખો રસ્તા પર ઉત્તરી આવ્યો હતો.","Anjana wrote that on 16 August 2011, the entire nation came to a standstill due to the nationwide strike called by the Lokpal and Lokayukta.","Anna wrote that on 16th August 2011, for the election of the Lokpal and Lokayukt, the whole country was marching on the roads.",0.8440296649932861
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,તમારી સરકાર આ આંદોલનના કારણે સત્તામાં આવી છે.,The government is now in power due to this agitation.,Your government has come to power due to this movement.,0.8300712704658508
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,અન્નાએ આ પહેલા પણ જાહેરાત કરી હતી કે ગાંધી જયંતીના અવસર પર 2જી ઓક્ટોબરથી રાલેગણ સિદ્ધીમાં અનશન કરશે.,Anjana had already announced earlier that Gandhi Jayanti would be observed as an unscheduled holiday from October 2nd in Raelegan Siddhi.,"Earlier Anna had also announced that on the occasion of Gandhi Jayanti, he will start fasting from 2nd October in Ralegan Siddhi.",0.828784704208374
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,તેમણે શુક્રવારે સમાચાર એજન્સીને જણાવ્યું હતું કે ખેડૂતોને તેના ઉત્પાદનનો યોગ્ય ભાવ નથી મળી રહ્યા છે.,They informed the agricultural extension agency on Friday that farmers were not receiving the due benefit from their production.,He told the news agency on Friday that farmers are not getting the right prices for their produce.,0.8800125122070312
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,જેને લઈને ખેડૂતો આત્મહત્યા કરી રહ્યા છે.,Those who have taken something and are committing suicide are suffering from a lack of self-respect.,Because of which they are killing themselves.,0.6182873845100403
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સિવિલ હોસ્પિટલમાંથી સુપ્રીટેન્ડેન્ટની કારની ચોરી ,જુઆે CCTV","The superintendent of Civil Hospital has stolen the records of patients from the hospital and has fled, as evidenced by CCTV footage.","Superintendent's car stolen from the civil hospital, watch CCTV.",0.7618625164031982
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"અમદાવાદનાં સરદારનગરમાં ""દેશી દારૂનો દરિયો"" ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો","In Ahmedabad, Saradarnagar, ""Desi Daru No Dariyo"" - Click here to know the importance of Sudi.","Click here to see the Desi liquor in Sardar Nagar, Ahmedabad, and other important news.",0.6376704573631287
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સુરત: સિવિલ હોસ્પિટલમાંથી સુપ્રીટેન્ડેન્ટની કારની ચોરી ,જુઆે CCTV",Surat: CCTV footage shows the superintendent of Civil Hospital stealing from the hospital.,"Surat : Superintendent's car stolen from the civil hospital, watch CCTV.",0.8032476902008057
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"અમદાવાદ: સેટેલાઈટ પોલીસે નકલી PSIની કરી ધરપકડ ,જુઆે વીડિયો","Ahmedabad: Satellite police have raided a fake PSI's office and confiscated illegal weapons, along with videos.","Ahmedabad : Satellite Police arrested the fake PSI, watch video.",0.8171281814575195
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સુરત: સચિન વિસ્તારમાં પતિએ પત્ની પર કર્યો જીવલેણ હુમલો ,જુઆે વીડિયો","Surat: In the Sachin area, a man named Piti has attacked his wife with a knife, and the incident has been captured on video.","Surat : In Sachin area, a husband attacked his wife, watch the video.",0.8706196546554565
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"મારું ગામ, મારી વાત: જૂનાગઢની સરસઈનો અહેવાલ","My village, my land: A report on the sacredness of Junagadh.","My village, my talk : Junagadh report.",0.8361296653747559
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"ગાંભોઈ દુષ્કર્મ કેસ બાદ બાળ અાયોગ અાવ્યું હરકતમાં ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો","After the Ganapati Duskaram ceremony, a new movement has begun where children are not able to attend school regularly. Click here to learn more about the importance of education.","After Gambhoi rape case, the truth has come out. Click here to watch the important news until now.",0.6753273010253906
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"ઈંડોનેશિયામાં તબાહી,384 લોકોના માેત ,અત્યાર સુધીની મહત્વની ખબરો જોવા અહીં ક્લિક કરો","In the land of Gondola, click here to learn about the importance of the Tabahari movement, which has empowered 384 people so far.","Indonesia devastated, 384 died, click here to see the important news.",0.5944526195526123
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સુરત: વિધાર્થીઓએ સૌથી નાનું સેટેલાઈટ બનાવ્યું ,જુઆે વીડિયો","Surat: Students have created the smallest satellite ever, Juva Video.","Surat: Students created a small satellite, see the video.",0.8753001093864441
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"કેદારનાથમાં થઈ બરફ વર્ષા ,જુઆે વીડિયો","The text in Gujarati reads: ""કેદારનાથમાં થઈ બરફ વર્ષા, જુઆે વીડિયો"" which translates to ""There has been snowfall in Kedarnath, watch the video.""","Snow in Kedarnath, see the video.",0.6683138608932495
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"વલસાડઃ પાણીની પાઇપ લાઇન તૂટી જતાં રસ્તા પર ભરાયા પાણી, જુઓ વીડિયો","The water pipeline burst open, flooding the street with water. Watch the video.","Valsad: water pipe line bursts flooding the road, see the video.",0.8994070291519165
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"લખનઉમાં પોલીસ ફાયરિંગમાં અેપલના મેનેજરનું મોત ,જુઆે વીડિયો","In Lakhanpur, a manager of Apple died in a police firing incident, as seen in a video.","Apple manager dies in police firing in Lucknow, see the video.",0.8755404353141785
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સાબરકાંઠા: બે વર્ષની બાળકી પર યુવકે ગુજાર્યો બળાત્કાર ,જુઆે વીડિયો","The provided text is in Gujarati and does not make complete sense in the context of the translation request. It appears to be a combination of unrelated words and phrases. Therefore, I am unable to provide an accurate translation.","Sabarkantha : a man rapes two year old girl, see the video.",0.46673938632011414
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"અમદાવાદ: શારદાબેન હોસ્પિટલના દરવાજાની સામે નવજાત શિશુ મળ્યું ,જુઆે વીડિયો",Ahmedabad: A newborn baby was found outside the entrance of Sharda Hospital in Ahmedabad. The video of the incident has gone viral.,"Ahmedabad: A newborn found on the steps of Shardaben Hospital, see the video.",0.8897102475166321
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"બનાસ ડેરીના ટેંકર ચાલકોએ કરી હડતાળ, જુઆે વીડિયો",The builders of the Damodar Temple have completed the work of cleaning the temple tank.,"Banas dairy tanker drivers go on strike, see the video.",0.5636268258094788
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"ભરૂચના સાંસદ મનસુખ વસાવાએ શિક્ષકોના પગાર મુદ્દે CM રૂપાણીને લખ્યો પત્ર,જુઆે વીડિયો","The Member of Bharuch constituency, Mansukh Vasava, has written a letter to the Chief Minister regarding the issue of teachers' salaries and has attached a video.",Bharuch MP Mansukh Vasava writes a letter to CM Rupani regarding teachers' salary.,0.823716938495636
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"UNમાં સુષમાની ઝાંટકણી બાદ પાક. ની ધમકી, કહ્યું- હુમલો કરવાની ભૂલ ના કરે ભારત","After the attack on the UN, the Prime Minister said that it was a mistake not to take preventive action and that this mistake will not be repeated in the future.","After Sushma's condemnation in UN, Pakistan threatened and said, ""India should not make the mistake of the attack.""",0.7566273808479309
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,નવી દિલ્હી: સંયુક્ત રાષ્ટ્ર મહાસભામાં વિદેશમંત્રી સુષમા સ્વરાજની આકર ઝાંટકણી બાદ પાકિસ્તાન ગુસ્સે ભરાઈ ગયું છે.,New Delhi: Foreign Minister Sushma Swaraj's visit to Pakistan has caused anger in Pakistan.,New Delhi : Pakistan is angry as the foreign minister Sushma Swaraj condemned Pakistan in the United Nation General Assembly.,0.8081032633781433
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,સમીસમી ગયેલા પાકિસ્તાને હવે જૂઠનું ઝેર ઓક્યું છે.,The tensions between India and Pakistan have escalated to such an extent that war is now a distinct possibility.,Pakistan has started to lie now,0.6539003252983093
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,અને જમ્મુ કાશ્મીરનો મુદ્દો ઉઠાવ્યો હતો.,And the Kashmir issue arose.,And raised the issue of Jammu and Kashmir.,0.8068411350250244
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,પાકિસ્તાને કહ્યું ભારત હુમલો કરવાની ભૂલ ના કરે નહીં તો પરીણામ ભોગવવું પડશે.,"If Pakistan does not refrain from its attempt to invade India, it will have to bear the consequences.",Pakistan said that India should not make the mistake of launching an attack or else they would have to pay.,0.8256542086601257
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"પાકિસ્તાન વિદેશ મંત્રી શાહ મહમૂદ કુરેશીએ સંયુક્ત રાષ્ટ્ર મહાસભાને સંબોધન કરતા કહ્યું કે, કાશ્મીરનો મુદ્દો 70 વર્ષથી માનવતા પર દાગ છે અને વણઉકેલ્યા વિવાદથી ભારત અને પાકિસ્તાન વચ્ચે કાયમી શાંતિ માટે અસર પડી રહી છે.",Pakistani Foreign Minister Shah Mahmood Qureshi addressed the United Nations General Assembly and stated that the issue of Kashmir has cast a shadow over humanity for the past 70 years and that it has hindered the establishment of permanent peace between India and Pakistan.,Pakistan Foreign Minister Shah Mahmood Qureshi addressed the United Nations General Assembly and said that the Kashmir issue has been a stain on humanity for 70 years and the unsolved issue is permanently having an impact on India and Pakistan.,0.8671033382415771
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"કુરેશીએ કહ્યું, ભારત અમારી ધીરજતાની પરીક્ષા ના લે, ભારત જો હુમલો કરવાની ભૂલ કરશે તો તેને પરિણામ ભોગવવું પડશે.","The child said, ""If India does not pass the test of its poverty, and makes a mistake by attacking, then it will have to bear the consequences.""","Qureshi said that India should not test Pakistan's patience. If India made a mistake of attack, they would have to suffer the consequences.",0.7954073548316956
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,અમે પાકિસ્તાનની સાર્વભૌમત્વ નહીં કરીએ.,We should not interfere with the sovereignty of Pakistan.,We shall not risk the sovereignty of Pakistan.,0.8778499364852905
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"વિદેશ મંત્રીસ્તરની વાર્તા રદ્દ કરવા પર કુરેશીએ કહ્યું કે, પાકિસ્તાન ભારતની સાથે તમામ મુદ્દાઓ પર વાતચીત કરવા માંગતું હતું પરંતુ ભારતે ઘરેલુ રાજનીતિને પ્રાધાન્ય આપતા વાર્તા રદ્દ કરી દીધી હતી.","The foreign minister stated that the government had decided to recall the ambassador due to Pakistan's persistent demand for talks on all issues with India. However, India prioritized its internal politics and terminated the talks.","On the cancellation of talks between the foreign ministers' talk, Quereshi said that Pakistan wanted to discuss all the issues with India. But India gave priority to domestic politics. Hence they cancelled it.",0.8660814762115479
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,સંયુક્ત રાષ્ટ્રના મંચ પરથી પાકિસ્તાને ફરી કાશ્મીરનો રાગ આલાપવા નથી ભૂલ્યું.,The government of the united nations has not forgotten the plight of Kashmir and has taken a strong stance on the issue.,"In the United Nations forum, Pakistan has not forgotten to talk about the Kashmir issue again.",0.7893904447555542
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"કુરેશીએ પોતાના ભાષણમાં કહ્યું કે "" અમે ગંભીર અને વ્યાપક વાર્તા દ્વારા વિવાદોનું સમાધાન ઇચ્છીએ છે.","The child said in his language, ""We want to resolve the disputes through serious discussions and comprehensive stories.""","Qureshi added in his speech that ""we want to resolve disputes through a serious and comprehensive discussion.",0.8023605346679688
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,જેમાં ચિંતાના તમામ મુદ્દાઓ સામેલ છે.,When all the worries are overcome.,Which includes all the issues of concern.,0.6925007104873657
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"ઉલ્લેખનીય છે કે,સંયુક્ત રાષ્ટ્ર મહાસભા (યુએનજીએ) ના 73મા સત્રમાં શનિવારે સુષ્મા સ્વરાજે પાકિસ્તાનની ઝાટકણી કાઢી હતી.","It is reported that during the 73rd session of the United Nations General Assembly (UNGA) held on Saturday, Pakistani Prime Minister Sushma Swaraj cast a vote against a resolution condemning Israel's actions in the Gaza Strip.","We should not forget that in the 73rd session of the United Nations General Assembly (UNGA), Sushma Swaraj had condemned Pakistan on Saturday.",0.8230602741241455
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,એટલું જ નહીં તેમણે યુએનને સંબોધનમાં 9/11ના માસ્ટર માઈન્ડ ઓસામા-બિન-લાદેન અને મુંબઈ હુમલાના માસ્ટર માઈન્ડ હાફિઝ સઈદનો પણ ઉલ્લેખ કર્યો હતો.,"It was also revealed in the inquiry that the mastermind behind the 9/11 attacks, Osama bin Laden, and the mastermind behind the Mumbai attacks, Hafiz Saeed, were both mentioned in the report.","Not only that, she also referred to the 9/11 mastermind Osama-Bin-Laden and mastermind of Mumbai attacks Hafiz Saeed in her UN address.",0.8582198023796082
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,સુષ્મા સ્વરાજે કહ્યું કે પાકિસ્તાન એવો પડોશી દેશ છે જેણે આતંકવાદ ફેલાવવાની સાથે પોતાનાં કર્મોને નકારવામાં પણ નિપુણતા મેળવી લીધી છે.,Susuma Swaraaj has said that Pakistan is such a failed state that it has not only failed to control terrorism but has also undermined its own work by spreading extremism.,Sushma Swaraj mentioned that Pakistan is a neighbouring country that has mastered the art of spreading terrorism as well as refusing to take responsibility for their actions.,0.8316092491149902
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,તેમણે કહ્યું કે અમેરિકા પર હુમલો કરનાર 9/11નો માસ્ટર માઈન્ડ ઓસામા બિન લાદેન અહીં જ મળી આવ્યો હતો.,"They claimed that the mastermind behind the 9/11 attacks, Osama bin Laden, had met with them here.",She said that Osama-Bin-Laden who was the mastermind behind the 9/11 attack was found here.,0.8876550197601318
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,તે તો માર્યો ગયો પરંતુ મુંબઈ હુમલાનો 26/11નો માસ્ટર માઈન્ડ હાફિઝ સઈદ પાકિસ્તાનમાં હજી ખુલ્લો ફરી રહ્યો છે.,"He went to Mumbai on 26/11 and became the mastermind behind the attacks. Hafiz Saeed, who was previously involved in the attacks, is currently living in Pakistan.",He was killed but the one behind the 26/11 Mumbai attack; mastermind Hafiz Saeed is still alive in Pakistan.,0.855636715888977
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"રેલીઓ કરી રહ્યો છે, ચૂંટણી લડે છે અને ભારતને ધમકી આપી રહ્યો છે.","They are working hard, fighting bravely and giving their all to protect India.","He is carrying out rallies, nominating candidates in the elections and threatening India.",0.610468327999115
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"સુષમાએ કહ્યું પાકિસ્તાનમાં આતંકી સ્વતંત્રતા સેનાની ગણવામાં આવે છે, પાકિસ્તાનની હરકતો રોકવામાં નહીં આવે તો આતંકવાદની આગમાં આખી દુનિયા સળગશે.","Susuma has said that if Pakistan does not stop its crackdown on the internal armed forces, then terrorism will engulf the whole world.","Sushma said that Pakistan considers a terrorist as a freedom fighter, and if Pakistan doesn't stop such behaviour, the whole world will be burnt in the fire of terrorism.",0.7976017594337463
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"લખનઉ શૂટઆઉટઃ કેજરીવાલે કહ્યું- હિન્દુઓની હિતેચ્છુ પાર્ટી નથી BJP, સત્તા માટે તમામને મારી નાખશે",The Prime Minister has said that the Hindu community does not have a stake in the BJP. They will wipe out everyone who opposes them for power.,"Lucknow shootout: Kejriwal said - BJP is not a favourable party for Hindus, they will kill everyone for power.",0.8125030398368835
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,નવી દિલ્હીઃ ઉત્તરપ્રદેશની રાજધાની લખનઉના ગોમતી નગરમાં પોલીસ કોન્સ્ટેબલ દ્ધારા એપલ કંપનીના મેનેજરની ગોળી મારીને હત્યા કરવાની ઘટના પર રાજનીતિ શરૂ થઇ ગઇ છે.,"In Uttar Pradesh, the capital Lucknow, a police constable of the Apple Company's manager was shot dead by a constable in Gomti Nagar. This incident has sparked political tension in the state.","New Delhi : A political game has begun on the killing of Apple's manager by a police constable in Gomti nagar, Lucknow, Uttar Pradesh's capital.",0.8381951451301575
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,દિલ્હીના મુખ્યમંત્રી અરવિંદ કેજરીવાલે ભાજપ પર શાબ્દિક હુમલો કર્યો હતો.,"Chief Minister of Delhi, Arvind Kejriwal, had made a verbal attack on the BJP.",Delhi chief minister Arvind Kejriwal verbally attacked BJP.,0.9056845307350159
translations_gemma-7b-it_gu-en.csv,gemma-7b-it,gu-en,gu,en,unspecified,"કેજરીવાલે પૂછ્યું હતું કે, વિવેક તિવારી તો હિન્દુ હતો પછી તેને કેમ માર્યો?","Kejriwal asked, ""Was Vivek Tiwari Hindu? Why was he killed?""",Kejriwal stated that Vivek Tiwari was a Hindu. Then why was he killed?,0.9251068830490112
