file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,Kaks mõjukat naist jagavad oma edu saladusi,Two influential women share their success secrets,Two Powerhouse Women Share Their Secrets for Success,0.9081897139549255
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,Mis on ühist Barbara Corcoranil ja Laila Alil?,What do Barbara Corcoran and Laila Ali have in common?,What do Barbara Corcoran and Laila Ali have in common?,0.9827837347984314
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,Esmapilgul on need naised pärit kahest täiesti erinevast maailmast.,"At first glance, these women come from two completely different worlds.","On paper, the women are from two very different worlds.",0.9124767780303955
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"New Yorgi kinnisvaramagnaat Barbara Corcoran suutis teisendada tuhande dollari suuruse laenu viie miljardi vääriliseks kinnisvaraettevõtteks, enne kui rakendas oma asjatundlikkust teleekraanil, osaledes ABC tõsielusarja ""Shark Tank"" investorite paneelis.","New York real estate mogul Barbara Corcoran managed to turn a $1,000 loan into a $5 billion real estate business before applying her expertise on television, participating in the ABC reality show ""Shark Tank"" as an investor on the panel.","New York real-estate tycoon, Barbara Corcoran, turned a $1,000 loan into a $5 billion real estate business, before taking her expertise to the small screen, serving on the panel of investors on ABC's Shark Tank.",0.8788084387779236
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"Laila Ali on käinud oma isa jälgedes, saades neljakordse võitmatu tšempionina kõige edukamaks naispoksijaks, enne kui tema resümeesse lisandusid veel telesaatejuhi, autori ja kõneleja rollid.","Laila Ali has followed in her father's footsteps, becoming the most successful female boxer as a four-time undefeated champion, before adding roles as a television host, author, and speaker to her resume.","Laila Ali followed in her father's footsteps, becoming the most successful female in women's boxing as a four-time undefeated champion before adding TV host, author and speaker to her resume.",0.8863221406936646
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"Vaatamata nende unikaalsetele karjääriteekondadele (või ehk hoopis nende tõttu) värbas TJ Maxx ometi mõlemad naised, et nad aitaksid rääkida saalitäiele lootusrikastele ettevõtjatele stereotüüpide murdmisest ja kõrgelennuliste eesmärkide saavutamisest.","Despite their unique career paths (or perhaps because of them), TJ Maxx still recruited both women to help speak to the packed room of ambitious entrepreneurs about breaking down stereotypes and achieving high-flying goals.","Yet despite (or perhaps because of) their unique career paths, TJ Maxx enlisted the help of both women to talk breaking stereotypes and accomplishing lofty goals to a ballroom full of hopeful entrepreneurs.",0.8784827589988708
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"Eelmisel aastal kõneles T.J. Maxx sadadele naistele poodides üle riigi ja avastas, et 80 protsenti neist tunneb, et ühiskond on seadnud neile stereotüüpselt kindlad rollid ja ootused.","Last year, T.J. Maxx spoke to hundreds of women in stores across the country and found that 80% of them feel that society has placed stereotypical roles and expectations on them.","Last year, T.J. Maxx spoke to hundreds of women in stores across the country and discovered that 80 percent feel stereotyped by society into specific roles and expectations.",0.920583188533783
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"Sellest tulenevalt tulid nad välja projektiga The Maxx You Project, et aidata naistel neid barjääre lõhkuda.","As a result, they came up with the project ""The Maxx You Project"" to help women break down those barriers.",So they launched The Maxx You Project aimed at helping women break those barriers.,0.8919897675514221
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,"Corcoron ja Ali teavad sellest nii mõndagi. Nad võivad küll olla praeguseks oma valdkonna tipus, aga teekond sinna ei olnud kummagi jaoks sujuv.","Corcoran and Ali know a thing or two about it. They may be at the top of their field right now, but the journey there wasn't smooth for either of them.","Which Corcoron and Ali know a thing or two about: They may be at the top of their games now, but it wasn't a smooth road to success for either woman.",0.8475441932678223
translations_llama3-groq-70b-8192-tool-use-preview_et-en.csv,llama3-groq-70b-8192-tool-use-preview,et-en,et,en,unspecified,Corcoran sai keskkoolis ja kolledžis hindeks peamiselt D-sid ja oli töötanud 23-aastaseks saades juba 20 töökohal.,Corcoran received mostly D's in high school and college and had already worked at 20 jobs by the time he was 23 years old.,"Corcoran earned straight D's in high school and college, hopped between 20 jobs by the time she turned 23.",0.8629701733589172
