file,model,lang_pair,src_lang,tgt_lang,direction,source,translation,reference,COMET
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,"সফরের সময়সূচি অনুযায়ী, সিঙ্গাপুর এয়ারলাইন্সের একটি নিয়মিত ফ্লাইট রাষ্ট্রপতি ও তার সফরসঙ্গীদের নিয়ে হজরত শাহজালাল আন্তর্জাতিক বিমানবন্দর থেকে উড্ডয়ন করবে।","According to the schedule of the journey, a regular flight of Singapore Airlines will take off from Hazrat Shahjalal International Airport with the President and his entourage.","According to the schedule of the visit, a regular flight of Singapore Airlines carrying the President and his entourage members will take off from Hazrat Shahjalal International Airport.",0.8989064693450928
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,"শহীদুল হক বলেন, বৈঠকে প্রধানমন্ত্রী উন্নয়নের কাঙ্ক্ষিত লক্ষ্য অর্জনে এই অঞ্চলে শান্তি ও স্থিতিশীলতার ওপর গুরুত্ব আরোপ করেন।","Shahidul Hak said, at the meeting the Prime Minister emphasized the importance of peace and stability in this region for achieving the desired goal of development.","Shahidul Haque said, in the meeting Prime Minister gave emphasis on peace and stability in the region to achieve the cherished goals of development.",0.907608687877655
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,নাশকতার মামলায় বিএনপির স্থায়ী কমিটির সদস্য ব্যারিস্টার মওদুদ আহমদ ও বিএনপির আইন বিষয়ক সম্পাদক অ্যাডভোকেট সানাউল্লাহ মিয়াকে আগাম জামিন দিয়েছেন হাইকোর্ট।,"In the case of corruption, the permanent committee of BNP has appointed Barrister Moudud Ahmed and the law secretary of BNP, Advocate Sanowar Miya, as their representatives in the High Court.",The High Court has granted anticipatory bail to BNP standing committee member Moudud Ahmed and BNP's law affairs secretary advocate Sanaullah Mia in sabotage case.,0.7474716305732727
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,তারা শেখ হাসিনার সুস্বাস্থ্য ও দীর্ঘায়ু কামনা করেন।,"They wish for the good health and long life of Sheikh Hasina.

(Note: Sheikh Hasina is a prominent political figure in Bangladesh, currently serving as the Prime Minister of the country.)",They wished Sheikh Hasina good health and long life.,0.7645471692085266
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,"অর্থমন্ত্রী বলেন, বিশ্বব্যাংক আমাদের কখনো সাড়ে ৬ ভাগের বেশি প্রবৃদ্ধি হবে বলত না।","The Finance Minister said, the World Bank has never said that our growth will exceed 6 percent.","The finance minister said, the World Bank never said that we would have growth more than 6.5 percent.",0.9218034148216248
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,একই সঙ্গে সেখানে বসবাসরত বাংলাদেশিদের সতর্ক থাকতে বলা হয়েছে।,It is advised for Bengali-speaking people staying in the same place to stay alert.,"At the same time, Bangladeshis living there have been asked to remain alert.",0.7630857229232788
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,হাসপাতালের উপপরিচালক লক্ষ্মী নারায়ণ এটি নিশ্চিত করেছেন।,"The hospital administrator, Lakshmi Narayan, has confirmed this.",Deputy Director of the hospital Dr Laxmi Narayan Majumder confirmed this.,0.8223862648010254
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,বিশ্ব পর্যটন সংস্থায় বাংলাদেশের স্থায়ী প্রতিনিধি এবং রাষ্ট্রদূত হাসান মাহমুদ খন্দকার বিমানবন্দরে প্রধানমন্ত্রীকে স্বাগত জানাবেন।,The permanent representative of Bangladesh to the World Tourism Organization and Ambassador Hassan Mahmud Khondakar will welcome the Prime Minister at the airport.,Ambassador and Permanent Representative of Bangladesh to the World Tourism Organization Hassan Mahmood Khandker will receive the prime minister at the airport.,0.9103549122810364
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,"কাউকে ক্যাসিনো ব্যবসা করতে দেয়া হবে না , স্বরাষ্ট্রমন্ত্রী","Nobody should be allowed to do casino business, Home Minister.

Note: In this sentence, ""Home Minister"" is the assumed title of the person being addressed. The Bengali word used here is ""স্বরাষ্ট্রমন্ত্রী"" (Swaraṣṭramantrī), which literally means ""Home Minister"" in English.","Nobody will be allowed to run casino business, Home Minister",0.5301910042762756
translations_mixtral-8x7b-32768_bn-en.csv,mixtral-8x7b-32768,bn-en,bn,en,unspecified,প্রথম ও একমাত্র বাংলাদেশী মোবাইল ফোন উৎপাদনকারী প্রতিষ্ঠান হিসেবে ওয়ালটন এই অর্জন করেছে।,"Walton has become the first and only Bangladeshi mobile phone manufacturing company to make this achievement. (Assuming ""this achievement"" refers to something specific mentioned earlier in the context.)",Walton is the first and only Bangladeshi mobile phone manufacturing company to achieve the feat.,0.8209787011146545
